tc_bps,strategy,annual_return,annual_vol,cagr,sharpe,sortino,max_drawdown,calmar,avg_turnover,crra_ce_annual
20,SixtyForty,0.043484383162282675,0.11831890443113949,0.0364428038726039,0.1984837780166428,0.2970993732064403,-0.3598755413427299,0.10126501994726379,0.02659495555241601,0.007917574175228204
20,NarrativeRegimes,0.04406493178784526,0.07962297748894731,0.040629913264464745,0.30223601963623853,0.5024711690946846,-0.18893551831418054,0.21504645408652773,0.042684120561113544,0.02873422112530455
20,RiskParity,0.03855496646832164,0.09122983522206718,0.03412889189545987,0.20338704353850964,0.28741123515641476,-0.20332859912147472,0.1678509173963778,0.03280696439144998,0.017567171364171408
20,SixtyForty,0.04394876185557485,0.12974474283313756,0.035431043962632636,0.1845836781716461,0.26576899059305914,-0.3399233766788784,0.10423244293699731,0.02769089220647931,0.0009771333377135427
20,NarrativeRegimes,0.02936645240749833,0.07039871572681347,0.02438700079698841,0.13304862611195098,0.21218378986642578,-0.27903040613852836,0.08739908003030021,0.11538574014329385,0.017070295033612348
20,RiskParity,0.025350833537493962,0.08465189931460114,0.0211923112929564,0.06320984621512236,0.10686287245483597,-0.3393799431870719,0.06244420661380937,0.03312814635945236,0.007539050363234656
20,SixtyForty,0.028463241851636577,0.11603249981016321,0.021306776683490236,0.07293854623043539,0.11952002380839478,-0.4708194101005305,0.045254669256182024,0.02729178454908413,-0.005192317581800832
20,NarrativeRegimes,0.05536541105681243,0.0753780425362779,0.05044762061999952,0.46917391148479043,0.6927587219431505,-0.21839223655559403,0.2309954850760345,0.13335460506143132,0.04184496395228843
20,RiskParity,0.046416830572907186,0.08051119340639393,0.04323331531139729,0.32811376226363637,0.4934357035235093,-0.19322292855810141,0.22374836999945993,0.03252394248893511,0.030479576459626845
20,SixtyForty,0.05051388927794907,0.1112241476047706,0.04458880170953128,0.27434590361059574,0.40125504611981594,-0.2922617747639201,0.15256460324155874,0.025323202624047955,0.018871400545830586
50,NarrativeRegimes,0.07770217185814993,0.0725765873174502,0.05411648912622513,0.7950521509885887,1.2663949097227876,-0.16829927077690843,0.321549159876991,0.3684421397090842,0.06650426958547584
50,RiskParity,0.07930714272730337,0.08262324576169136,0.07657500934514383,0.7178021412806974,0.9399501070588793,-0.19936807175867732,0.3840886289848513,0.030471342774427763,0.0627424901272664
50,SixtyForty,0.10232852035406323,0.11501964428148939,0.09831274882419883,0.7157779079248353,0.9896966204941278,-0.2904304358340267,0.33850704572981444,0.024380345938676842,0.06813339560832388
50,NarrativeRegimes,0.03567294237014068,0.07231366597749393,0.021671090305271035,0.21673555279327897,0.3105813930967074,-0.17557415553817113,0.12342984215897071,0.19255219981347343,0.02267593159479775
50,RiskParity,0.03063836213162502,0.08728365841784223,0.025132233059380393,0.12188263329542522,0.1668147580422657,-0.2547725423930648,0.09864576780258454,0.03258932794741757,0.011048232717043804
50,SixtyForty,0.022387317377368033,0.12696007244779262,0.012579871440011825,0.01880368631917506,0.02552554123216524,-0.4438085891840411,0.02834526358117673,0.02823008974638293,-0.020350570713320804
